图片链接,,谣言内容,谣言来源,发布时间
https://www.piyao.org.cn/20230522/5712f321d7364e6a8341773e89cd0e12/4e81cae5621d47878236dc05f0db8c10.png,122,富氧水可以为身体补充氧气,中国互联网联合辟谣平台,2023/5/22 17:25
https://www.piyao.org.cn/20230522/7c7f90808a5646c2964caca6ae263492/104217d369e7407ea726abab5baf7f75.png,123,人最多感染8次新冠,中国互联网联合辟谣平台,2023/5/22 17:25
https://www.piyao.org.cn/20230515/4b2836291e4948fc94d9b08d3d896d98/202305154b2836291e4948fc94d9b08d3d896d98_20230515515fa68a84b8470face03992573548dd.png,124,西安25岁患癌消防员需要帮助,中国互联网联合辟谣平台,2023/5/15 15:15
https://www.piyao.org.cn/20230515/db10431648f44737b6ff18e37c13314a/20230515db10431648f44737b6ff18e37c13314a_%E5%9B%BE%E7%89%872.png,125,杨梅连核一起吃可以清肠解毒,中国互联网联合辟谣平台,2023/5/15 15:15
https://www.piyao.org.cn/20230515/074a366bbe1e4109af68437c16cfaa61/20230515074a366bbe1e4109af68437c16cfaa61_202305153a8c8efdd2ba4c458965fcf3367b8eab.png,126,高温烹饪使用味精可致癌,中国互联网联合辟谣平台,2023/5/15 15:15
https://www.piyao.org.cn/20230515/6c23cc24bf854244b148089c02b7243f/202305156c23cc24bf854244b148089c02b7243f_20230515c9c06a64a08d492c872f4a10dc252776.png,127,云南村民被骗到缅北割腰子,中国互联网联合辟谣平台,2023/5/15 15:15
https://www.piyao.org.cn/20230515/59846963630b4ae28ff5f1d18ae56697/2023051559846963630b4ae28ff5f1d18ae56697_%E5%9B%BE%E7%89%875.png,128,有网民为“婆孙平移插队”视频购买5万元流量增加热度,中国互联网联合辟谣平台,2023/5/15 15:15
https://www.piyao.org.cn/20230508/6b0c85db54084c9ca293c50d9c1b92c1/15170ea5e9a0459bb8fa25c5b9dbb8cf.png,129,考取“社工证”后“包分配、优先录取为公务员”,中国互联网联合辟谣平台,2023/5/8 17:58
https://www.piyao.org.cn/20230508/93b9bf3812a9480eacec7699cef00028/55357ef5337f4425ac7c12666cee26f1.png,130,重庆渝北一小学生被人贩子扎针后昏迷,中国互联网联合辟谣平台,2023/5/8 17:58
https://www.piyao.org.cn/20230508/1fab4f8abcf4426899d7c187c9a3f15d/4727e222d27948e5bf5bdc780dd2a1cf.png,131,淄博取消城管,中国互联网联合辟谣平台,2023/5/8 17:58
https://www.piyao.org.cn/20230508/8aaef9ccce77451982541fa83ff5aae5/762d2629441c4c239fd2b8ae0a5c1ad1.png,132,杭州购二套房无需落户满5年,中国互联网联合辟谣平台,2023/5/8 17:58
https://www.piyao.org.cn/20230424/ec3029c208d3429495a4ebaf7a27bb38/20230424ec3029c208d3429495a4ebaf7a27bb38_202304242d48e054e3d7463085a28c82470edcdc.png,133,南昌23中教师要求学生在南昌八一起义纪念馆购买高价纪念品,中国互联网联合辟谣平台,2023/4/24 14:41
https://www.piyao.org.cn/20230424/e854a90e79bb421d97b41af08c1e23aa/20230424e854a90e79bb421d97b41af08c1e23aa_202304240d04456ac50d433b9ae7ecf108603e04.png,134,淄博、德州个体工商户有机会申领1万元创业补助,中国互联网联合辟谣平台,2023/4/24 14:41
https://www.piyao.org.cn/20230424/5cd9dd2bd4c54421a8a6d5df118fb72a/202304245cd9dd2bd4c54421a8a6d5df118fb72a_20230424c7149e4c3ab2484ca0ade73c2c53de36.png,135,南京一小区因手机起火引发燃气爆炸,中国互联网联合辟谣平台,2023/4/24 14:41
https://www.piyao.org.cn/20230424/4685bb6632814ed38746f2fe235b1b6b/202304244685bb6632814ed38746f2fe235b1b6b_202304245dd217bdf9af410ba23dca45990da618.png,136,中国“时间银行”上市,中国互联网联合辟谣平台,2023/4/24 14:41
https://www.piyao.org.cn/20230417/c5f096c4e6fa42a1a2c6d8a9b4fe5f6b/7be2afe6caff40f0aa9de022ca111b02.png,137,吃大蒜能杀灭幽门螺杆菌,中国互联网联合辟谣平台,2023/4/18 8:33
https://www.piyao.org.cn/20230417/22bfba979b3b4e9d9ed5bd9d5581fb3d/fc833b66a34d4bc2b0269a7ed85477e2.png,138,猪血鸭血能清除肺部吸入的粉尘,中国互联网联合辟谣平台,2023/4/18 8:33
https://www.piyao.org.cn/20230418/c46f0924f4574cfe83c6a7c59aaeead3/56abab402e2a49c9aa699307313873d9.jpg,139,成都大运会招募志愿者，按月发放补贴,中国互联网联合辟谣平台,2023/4/18 9:55
https://www.piyao.org.cn/20230417/3e321845012540acba67ee1b69ed2300/e9bfe60cf3cb4b0f8ba0ffdce83f3ad6.png,140,拍口腔牙片有辐射会致癌,中国互联网联合辟谣平台,2023/4/18 8:33
https://www.piyao.org.cn/20230417/68c49a896f504c1cac7aba87d5b95af8/6c23d83119f84f8fa5a7f2ba32daf799.jpg,141,腐乳有霉菌，吃了会致癌,中国互联网联合辟谣平台,2023/4/18 8:33
https://www.piyao.org.cn/20230410/1e84053ef5a745e381bae5de517effba/90c1b18397f04635a86cb7f7486d03a4.png,142,青海沙柳河发现野生大熊猫,中国互联网联合辟谣平台,2023/4/10 15:38
https://www.piyao.org.cn/20230410/62573f0027ae42bf8b63445af729dec4/35ccd3c9029844cc9119dfa002ff0e7a.png,143,微波炉加热食物会致癌,中国互联网联合辟谣平台,2023/4/10 15:37
https://www.piyao.org.cn/20230410/7aa5c241658a4f50b97742444d583dfa/3844fe64644047c4b0a4c2a3fd3f1980.jpg,144,杭州建德、淳安划归衢州,中国互联网联合辟谣平台,2023/4/10 15:37
https://www.piyao.org.cn/20230410/ad0f61f2bec643139988d3eccf239b01/9636f2b8cb794e71a57e0ba9a1be6d4f.jpg,145,国家发改委开展“发放统一大市场建设卡”“招聘全国统一大市场优秀宣传员”活动,中国互联网联合辟谣平台,2023/4/10 15:37
https://www.piyao.org.cn/20230403/7eb4ecae541c4a259d14d9def0e20782/d419a1194b5d436ba7ce6a5c5dc1e0a8.png,146,年轻人长期熬夜会长老年斑,中国互联网联合辟谣平台,2023/4/3 17:33
https://www.piyao.org.cn/20230403/9789736e5fea4ed2b75f37c69db6fc29/02a298ae9d7d488caa142986f9ca44b7.png,147,四川德阳中江某河面冒气泡是地震前兆,中国互联网联合辟谣平台,2023/4/3 17:33
https://www.piyao.org.cn/20230403/222a45b137c24156b226e41e4651b895/a5d24e7bc4c641a784b2d35e93e8003b.png,148,北京西城多所学校现场收小升初简历,中国互联网联合辟谣平台,2023/4/3 17:33
https://www.piyao.org.cn/20230403/6c109134db89413ba99e7ae0883c31bc/130ed8c3150244ca9f6279f3e72c5ca7.png,149,天津有一婴儿被丢在垃圾桶里,中国互联网联合辟谣平台,2023/4/3 17:33
https://www.piyao.org.cn/20230403/0d17aaaa306043d8a9b3429ebc7211e5/301da73cc8694f83b4937e10060e9d15.png,150,指甲上的月牙越多身体越健康，月牙越少身体越差,中国互联网联合辟谣平台,2023/4/3 17:33
https://www.piyao.org.cn/20230327/f9195502a2d04777839d4a159e26f7cd/20230327f9195502a2d04777839d4a159e26f7cd_20230327ef9f998ab409411ea59d1e03b095a691.png,151,教育部发通知，2023年高考难度大调整,中国互联网联合辟谣平台,2023/3/27 16:11
https://www.piyao.org.cn/20230327/dcc648cbecc7476092b44502fd70bb20/20230327dcc648cbecc7476092b44502fd70bb20_20230327d9bf80642dcf4d27a1264b2eb5215894.png,152,重庆居民目前使用分时电价计费,中国互联网联合辟谣平台,2023/3/27 16:11
https://www.piyao.org.cn/20230327/3f6449fb0764430198c032c90a7f2bb6/202303273f6449fb0764430198c032c90a7f2bb6_2023032745402c897df24c688ffea44d15bf9c9b.png,153,上海有医生感染禽流感死亡,中国互联网联合辟谣平台,2023/3/27 16:11
https://www.piyao.org.cn/20230320/7b258d9e48b040efa3a27ffc88c83032/202303207b258d9e48b040efa3a27ffc88c83032_2023032001f9355d0ffe429888c16a095d619d1b.png,154,中国遭虫雨袭击,中国互联网联合辟谣平台,2023/3/20 16:13
https://www.piyao.org.cn/20230320/b24bd7a847d2458c8cc5f27bd050e911/20230320b24bd7a847d2458c8cc5f27bd050e911_202303201bb31a559e96473ab913494e7b16827e.png,155,汝州丢失三个孩子，次日器官被转运,中国互联网联合辟谣平台,2023/3/20 16:13
https://www.piyao.org.cn/20230320/8e5c5c96022c48179c83abe28a4b51c6/725506ab10014b71b81ef1fc5a03fa0b.png,156,西安可由机构或个人收费代办申请保障性住房,中国互联网联合辟谣平台,2023/3/20 16:13
https://www.piyao.org.cn/20230320/0ae53f047bc24516ae6f70ddc1f8d52c/202303200ae53f047bc24516ae6f70ddc1f8d52c_2023032033c39accc5d446c69fa0848bcce81a2d.png,157,量子美容可除皱抗衰老,中国互联网联合辟谣平台,2023/3/20 16:13
https://www.piyao.org.cn/20230313/2d018b307cb74fee9f0adbc7b45ada84/202303132d018b307cb74fee9f0adbc7b45ada84_202303133c698afab31f4be5b90d1f23a3f68244.png,158,社保缴费满15年就可以不缴了,中国互联网联合辟谣平台,2023/3/13 16:14
https://www.piyao.org.cn/20230313/6a3448642076471db441404c36b11007/d034b15c796447fc9ac8dbcacf5c577b.png,160,阳过了就可以不戴口罩了,中国互联网联合辟谣平台,2023/3/13 16:15
https://www.piyao.org.cn/20230313/f94aed9d76414fb78556decf57e1867f/20230313f94aed9d76414fb78556decf57e1867f_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20230313115322.jpg,161,柑橘喷洒保鲜剂有害健康不能吃,中国互联网联合辟谣平台,2023/3/13 16:16
https://www.piyao.org.cn/20230306/d199bc6f9b3a48edaaab9d6abfff21af/604807722bf24cf399d27370cac7324b.png,162,银保监会给贷款申请人发红头文件,中国互联网联合辟谣平台,2023/3/6 17:49
https://www.piyao.org.cn/20230306/5a9070ac0ffd45b98e8fda54b68fa007/3de05bc95e7b48579c2aa21caad0c337.png,163,3月5日武汉大学开放樱花预约通道,中国互联网联合辟谣平台,2023/3/6 17:49
https://www.piyao.org.cn/20230306/7d3700c8a19d4e4288c4c4550be8b648/831178836b8b458bb51217595a629cfa.png,164,不吃早餐有助于减肥,中国互联网联合辟谣平台,2023/3/6 17:49
https://www.piyao.org.cn/20230306/01b8d158f25647aa947ad658b109bcf2/da6c271a0d9a4f558a056ce306e9d420.png,165,中国将向教培公司发放牌照恢复课外辅导,中国互联网联合辟谣平台,2023/3/6 17:49
https://www.piyao.org.cn/20230227/48fe47a0d0794e68ae164c492c6a67a9/2023022748fe47a0d0794e68ae164c492c6a67a9_20230227f733311d80814e3f965e161b92263f1d.png,166,2023年一季度可领个人劳动补贴,中国互联网联合辟谣平台,2023/2/27 18:01
https://www.piyao.org.cn/20230227/8fd4f6c7e31543d09ad0e37c0f8a105e/202302278fd4f6c7e31543d09ad0e37c0f8a105e_202302271cd844f05eda43f09c1f944b9f70e56d.png,167,慈善主播发千元现金,中国互联网联合辟谣平台,2023/2/27 18:01
https://www.piyao.org.cn/20230227/4993c5caf55b4f3b89ba1d931424fabe/202302274993c5caf55b4f3b89ba1d931424fabe_202302278c692e7856fe4e128548c2b8d3eb47de.png,168,“清华大学”喊你去培训,中国互联网联合辟谣平台,2023/2/27 18:01
https://www.piyao.org.cn/20230227/5c54b217c3974442a3aedc9247b7d61a/6b69ab03aa58480db32c159aea8c6903.png,169,山东菏泽发现汉朝古墓,中国互联网联合辟谣平台,2023/2/27 18:01
https://www.piyao.org.cn/20230220/55c3092b0e374aafa7e192a878571d36/2023022055c3092b0e374aafa7e192a878571d36_202302201f5bf0e6b80e42ebad77004c3881eca1.jpg,170,杭州取消机动车尾号限行,中国互联网联合辟谣平台,2023/2/20 16:38
https://www.piyao.org.cn/20230220/f41d8df9ffd8410e9470c13a48b5d05f/20230220f41d8df9ffd8410e9470c13a48b5d05f_2023022083209e923db047358e962e191e900dfa.png,171,济南东站高铁着火,中国互联网联合辟谣平台,2023/2/20 16:29
https://www.piyao.org.cn/20230220/8ef84759317e473bb08e41e6c2626f1d/202302208ef84759317e473bb08e41e6c2626f1d_20230220fee2268b7ca44874819dd17331ba10df.jpg,172,人老了眼花是正常现象,中国互联网联合辟谣平台,2023/2/20 16:29
https://www.piyao.org.cn/20230220/4dedb3015eff4affaa25c487a2631dc2/202302204dedb3015eff4affaa25c487a2631dc2_202302204f040d28d95245fb8d80238a72315f47.png,173,白头发“拔一根长十根”,中国互联网联合辟谣平台,2023/2/20 16:29
https://www.piyao.org.cn/20230220/2ce6ffebf59246fa8c0db085c625c2bf/c7b73bcf073c4665aefd7caaa5013bec.png,174,4月1日起实施新交规,中国互联网联合辟谣平台,2023/2/20 16:29
https://www.piyao.org.cn/20230213/154b6fda96774d41b5ab940134c96539/20230213154b6fda96774d41b5ab940134c96539_20230213cd1f8b4f56594db2ad1e155aa38c00d2.jpg,175,5月1日起征信可以修复,中国互联网联合辟谣平台,2023/2/13 17:23
https://www.piyao.org.cn/20230213/82af6c5dc5bb40fabb8928602b34d8df/2023021382af6c5dc5bb40fabb8928602b34d8df_202302139e8a2759db0e4f1a9726ac4a2fbfdf0e.jpg,176,南京飞鸟聚集是地震前兆,中国互联网联合辟谣平台,2023/2/13 17:23
https://www.piyao.org.cn/20230213/09e8bf68b46d42d5afac8e0ba780a1af/2023021309e8bf68b46d42d5afac8e0ba780a1af_20230213571bf9d6f0e04c4188cca21bd224e5c8.jpg,177,2000元日薪招聘凶宅试睡员,中国互联网联合辟谣平台,2023/2/13 17:23
https://www.piyao.org.cn/20230213/17ffd9fbad3a47a18e87b469950c3a3b/2023021317ffd9fbad3a47a18e87b469950c3a3b_202302139cc31cac983a44ab8893482f9379fd61.png,178,法华寺月薪8万元招和尚,中国互联网联合辟谣平台,2023/2/13 17:23
https://www.piyao.org.cn/20230213/a71f0f8674d146e7b8a06f485bce993e/e6eafef2ef374236a8436a089d115e62.png,179,南昌市以政府名义运营“文化南昌”APP开展网络集资,中国互联网联合辟谣平台,2023/2/13 17:23
https://www.piyao.org.cn/20230119/71be83e7c91747d7a121e824708b2681/2023011971be83e7c91747d7a121e824708b2681_20230119b601c406f359472dadec2d6e3f4754d1.png,180,江西女友索要1888万彩礼,中国互联网联合辟谣平台,2023/1/19 16:39
https://www.piyao.org.cn/20230112/87d23a75408e4930a697b1326576646b/2023011287d23a75408e4930a697b1326576646b_%E5%95%86%E5%AE%B61.1.png,181,黑心商家用甲醛浸泡粉条提升保质期,中国互联网联合辟谣平台,2023/1/12 15:51
https://www.piyao.org.cn/20230207/43ea23a1c000477898f15bfe490ad8f2/2023020743ea23a1c000477898f15bfe490ad8f2_20230207aa3b128feabe4b8cb362fdab552444d9.png,182,兰州大学教授抢打火机,中国互联网联合辟谣平台,2023/2/7 16:12
https://www.piyao.org.cn/20230207/8232972edc8f4c899e2fe40aa7d23710/202302078232972edc8f4c899e2fe40aa7d23710_20230207e4eb3852a0e34bb4b30c306abfa0642c.png,183,厦门大学永久性对外关闭,中国互联网联合辟谣平台,2023/2/7 16:12
https://www.piyao.org.cn/20230207/a95e7274c6f04cfc8e55caf795813a2d/20230207a95e7274c6f04cfc8e55caf795813a2d_20230207c81b90b3a35c48078f4ed114f328fbdf.png,184,哈尔滨一高校教学楼地下有“超电磁炮”,中国互联网联合辟谣平台,2023/2/7 16:12
https://www.piyao.org.cn/20230207/c73dabb645674fb9bf33451c9ba2be3b/20230207c73dabb645674fb9bf33451c9ba2be3b_20230207809c094b25034d8ab5647fdfff96d5df.png,185,褪黑素是“纯天然”安眠药,中国互联网联合辟谣平台,2023/2/7 16:12
https://www.piyao.org.cn/20230207/b854489f3c434f0ca986442cc85b4fd1/20230207b854489f3c434f0ca986442cc85b4fd1_202302072d20880d8eec4054ba9b08794b4c5e97.png,186,糖尿病人可以放心吃无糖元宵,中国互联网联合辟谣平台,2023/2/7 16:17
https://www.piyao.org.cn/20230207/3ddaa922afd84c2db06037355236e755/202302073ddaa922afd84c2db06037355236e755_202302079ad2aa1fdf6f403b9f81adc8f2720e87.jpg,187,退休人员可领取医保一次性差额补贴，过期将被清除,中国互联网联合辟谣平台,2023/2/7 16:12
https://www.piyao.org.cn/20230207/cf74763e266648cfbc45183748a90a2b/20230207cf74763e266648cfbc45183748a90a2b_202302076634137db73141ca9973d56a6877f47e.png,188,女方索要高价彩礼导致男方母亲轻生,中国互联网联合辟谣平台,2023/2/7 16:12
https://www.piyao.org.cn/20230207/788d25c0e85c4efa8828e90f48dcd3bb/20230207788d25c0e85c4efa8828e90f48dcd3bb_2023020745b1d21ba61645b485f8459b95ae5949.png,189,新冠痊愈标准是能憋气40秒,中国互联网联合辟谣平台,2023/2/7 16:12
https://www.piyao.org.cn/20230131/42033c9e53014bdd9b5459ecc1d26c18/2023013142033c9e53014bdd9b5459ecc1d26c18_2023013169a09a537868483991fae4891929051d.png,190,《满江红》被教材删除,中国互联网联合辟谣平台,2023/1/31 17:45
https://www.piyao.org.cn/20230131/ece1247f9795484aaff62e2d4ee09973/20230131ece1247f9795484aaff62e2d4ee09973_20230131a61f68f471cc4e3ead40530814c567d3.png,191,保温杯泡茶会致癌,中国互联网联合辟谣平台,2023/1/31 17:45
https://www.piyao.org.cn/20230131/e98578a99dd24ad4bab4b1871b4c68f4/20230131e98578a99dd24ad4bab4b1871b4c68f4_20230131a94396a7e4a84a34b84b3e3e98d7e933.png,192,下载第三方交易平台可退教培费,中国互联网联合辟谣平台,2023/1/31 17:45
https://www.piyao.org.cn/20230131/abd8dd7c60d54726bcc39228f4325e59/20230131abd8dd7c60d54726bcc39228f4325e59_20230131395f22515f3f43eab9b845ba4257e008.png,193,草莓是最脏的水果,中国互联网联合辟谣平台,2023/1/31 17:45
https://www.piyao.org.cn/20230131/dd0e593b65d847abbb27b56c7da5e329/20230131dd0e593b65d847abbb27b56c7da5e329_20230131a9d1fba571264405996a6e9f958ddea9.png,194,民政局离婚队伍排到门外,中国互联网联合辟谣平台,2023/1/31 17:45
https://www.piyao.org.cn/20230119/ccc3280ab4dc4bbf84e2cac500af6b3a/20230119ccc3280ab4dc4bbf84e2cac500af6b3a_2023011926dc040832ea4835acbaed2da5946760.png,195,商户年度报备要收费,中国互联网联合辟谣平台,2023/1/19 16:39
https://www.piyao.org.cn/20230119/2cbe2277ea1243f6853b4c40c0037a28/202301192cbe2277ea1243f6853b4c40c0037a28_20230119200d9b89a22748e99f143bbfae8496af.png,196,新冠病毒是“小号艾滋”,中国互联网联合辟谣平台,2023/1/19 16:39
https://www.piyao.org.cn/20230119/ebedeb97706e4d67984c4440f5e04cd7/20230119ebedeb97706e4d67984c4440f5e04cd7_20230119e0977507ba0e4c6081978f9377a9bd4d.png,197,新华医院合川分院有人感染H7N9病毒死亡,中国互联网联合辟谣平台,2023/1/19 16:39
https://www.piyao.org.cn/20230112/e75ff579cdda49ba989cf2620bbd3f81/440801473af14bfda21d85c67efddd14.png,198,国六B汽油保质期只有30天,中国互联网联合辟谣平台,2023/1/12 15:51
https://www.piyao.org.cn/20230112/2d7200867681497ea0bd308f68758a03/58ba887043bc4943989b85c60cd0b79e.png,199,新加坡发现新冠感染不是病毒引起的,中国互联网联合辟谣平台,2023/1/12 15:51
https://www.piyao.org.cn/20230112/b7b1abf194d34912a525957a409df787/20230112b7b1abf194d34912a525957a409df787_20230112b10804678e3f474e94a35c976676fb10.png,200,燃放烟花爆竹能消毒,中国互联网联合辟谣平台,2023/1/12 15:51
https://www.piyao.org.cn/20230104/38b0c001c2a4403a8d68c5db68e97d93/2023010438b0c001c2a4403a8d68c5db68e97d93_202301049dcd93e16c0442c5836e9f6c183cb05f.png,201,饮高度酒可以对抗新冠病毒,中国互联网联合辟谣平台,2023/1/4 16:21
https://www.piyao.org.cn/20230104/2a6cd98372e04b6da51e6655eaef597a/202301042a6cd98372e04b6da51e6655eaef597a_202301045e6b0f832e124023b14f97c8c232a190.png,202,新冠“转阴”后，要换掉牙刷等生活用品,中国互联网联合辟谣平台,2023/1/4 16:37
https://www.piyao.org.cn/20230104/b0ee0efecc43412bba2925856ee946fe/20230104b0ee0efecc43412bba2925856ee946fe_202301042d05646937db4ab0bf811f8faf7ac7c4.png,203,服用布洛芬治疗新冠高热会提高死亡率,中国互联网联合辟谣平台,2023/1/4 16:21
https://www.piyao.org.cn/20230112/25fb60aa8f044e7eb8992ce519028273/2023011225fb60aa8f044e7eb8992ce519028273_202301122a178cf7c25c4532ab22891566c9c7da.png,204,多地网传今年1月退休人员不认证即停发养老金,中国互联网联合辟谣平台,2023/1/12 15:51
https://www.piyao.org.cn/20230104/bd0e4bf35c2d44628676c7d46cdc0fdc/20230104bd0e4bf35c2d44628676c7d46cdc0fdc_20230104f15434f04b5c475885bb9732de100d8d.png,205,病毒学博士5天内两次感染两种不同毒株,中国互联网联合辟谣平台,2023/1/4 16:21
