图片链接,标题,序号,内容,时间,详情链接
https://p2.img.cctvpic.com/photoworkspace/2023/11/14/2023111410514885226.jpg,外交部领事保护中心发布新版《中国领事保护与协助指南》,636,多年来，外交部领事保护中心持续编印更新《中国领事保护与协助指南》，旨在帮助在海外和计划赴海外的中国公民更好地了解各类海外安全风险，提升安全防范意识和能力。,2023/11/14 10:52,https://news.cctv.com/2023/11/14/ARTIyytBPJ49b0wH1shk2Ze2231114.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/14/2023111410092929181.jpg,我国开通首条1.2T超高速互联网主干通路 传输速度达千兆网络的千倍,641,昨天（11月13日），我国首条1.2T超高速互联网主干通路开通新闻发布会举行，这也标志着全球首条T比特级的下一代互联网主干通路面世。值得一提的是，互联网主干通路数据传输达到每秒1.2T比特，这一速度是目前千兆网络的1200倍。,2023/11/14 10:46,https://news.cctv.com/2023/11/14/ARTIjFZyeBkhWPFlJh9mTY7C231114.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/14/2023111409543352177.jpg,数据中看变化 金融政策与财政政策发力托举经济大盘,642,央行11月13日晚间发布今年10月金融统计数据报告，多项指标显示、金融业支持实体经济质效持续改善。,2023/11/14 10:45,https://news.cctv.com/2023/11/14/ARTIJtJ3dhVlUrR8PqU41wWb231114.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/14/2023111410145478204.jpg,山西运城：地黄进入收获季,647,?2023?年?11?月?13?日，山西运城，新绛县地黄进入收获季，农民田间加紧收获。,2023/11/14 10:19,https://photo.cctv.com/2023/11/14/PHOAG5KqwzbViNUEVr8FjNiQ231114.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/14/2023111410083644072.jpg,河北昌黎：扇贝丰收晾晒忙,648,近年来，河北省秦皇岛市昌黎县以海洋牧场建设为契机，通过引导扇贝养殖户合理调整养殖区域、规划养殖密度等举措，推动海洋生态恢复，促进海洋养殖业健康发展。,2023/11/14 10:11,https://photo.cctv.com/2023/11/14/PHOAogpr4n4DqioaK5zlM16y231114.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/11/14/2023111410061671714.jpg,河北承德：金山岭长城上空现绚丽晚霞,649,2023年11月13日，傍晚，河北省承德市滦平县金山岭长城上空出现绚丽晚霞。,2023/11/14 10:07,https://photo.cctv.com/2023/11/14/PHOAH46IUiKnT5bOYcUf6TD6231114.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/14/2023111410040612373.jpg,我国户用光伏装机突破1亿千瓦，覆盖农户超过500万,650,截至今年9月底，全国户用分布式光伏累计装机容量突破1亿千瓦，达到1.05亿千瓦，助推我国光伏发电总装机规模超5亿千瓦，达到5.2亿千瓦。,2023/11/14 10:04,https://news.cctv.com/2023/11/14/ARTICyhetzCKSk13XGEDsim0231114.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/14/2023111410015983973.jpg,沈阳至芝加哥跨境电商全货机新航线开航,651,11月13日，沈阳至芝加哥跨境电商全货机新航线开航仪式在沈阳桃仙国际机场举行。该航线是沈阳市年内开通的第二条直飞美洲的全货机航线，实现了辽沈地区对美中东部地区航空货运的新突破。,2023/11/14 10:03,https://photo.cctv.com/2023/11/14/PHOAQX0zIZPGofX2tvHwdrhk231114.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/14/2023111409560080201.jpg,高原冬季牧歌,654,西藏自治区当雄县地处念青唐古拉山南麓，平均海拔约4200米。因其地势平坦宽阔，夏季水草丰美，故名“当雄”，藏语意为“精心挑选的牧场”。,2023/11/14 10:00,https://photo.cctv.com/2023/11/14/PHOAaIMWQx6bRJFxMN9ApHBq231114.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/14/2023111409480899595.jpg,民政部等部门印发《积极发展老年助餐服务行动方案》,655,民政部等部门印发《积极发展老年助餐服务行动方案》提出，到2025年底，已在全区域实施老年助餐服务政策的省份，进一步向城乡社区延伸服务，提质增效取得新进展；尚在局部区域实施老年助餐服务政策的省份，服务扩面增量实现新突破。,2023/11/14 9:48,https://news.cctv.com/2023/11/14/ARTIHVbxvVxkjR0WY0M9NvEc231114.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/14/2023111409453961222.jpg,“金佛手”飘香,656,随着天气转凉，浙江省金华市的传统经济作物佛手进入集中成熟期。,2023/11/14 9:47,https://photo.cctv.com/2023/11/14/PHOA1fi05ou6ARXewsgYLpOp231114.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/11/14/2023111409424180839.jpg,上海举行消防宣传月展示活动,657,11月13日，上海市长宁区消防救援支队主办的2023年“119”消防宣传月启动展示活动在辖区内虹桥艺术中心举行。,2023/11/14 9:44,https://photo.cctv.com/2023/11/14/PHOAKhd6KIgjG1fsfaVq1KoO231114.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/14/2023111409183318242.jpg,从“点”“线”“面”到“群”转变 制造业加快转型升级蓬勃发展,658,今年以来，我国加大技改投入、创新服务举措，不断推动传统制造业加快转型升级。,2023/11/14 9:43,https://news.cctv.com/2023/11/14/ARTIoMi7nrLExiPEI8agZcaE231114.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/14/2023111409395541387.jpg,围绕“土特产”做文章 各地特色产业稳步发展,659,全面推进乡村振兴是新时代建设农业强国的重要任务。各地不断围绕“土特产”做文章，推动特色产业稳步发展，扎实推进乡村振兴。,2023/11/14 9:42,https://news.cctv.com/2023/11/14/ARTI6D6LsRreIVBjHrpaLTD0231114.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/11/14/2023111409382267860.jpg,松花江干流哈尔滨段封江,660,11月13日，松花江干流哈尔滨段封江。,2023/11/14 9:41,https://photo.cctv.com/2023/11/14/PHOA9FYJWRQtQVLCLI7i6WMV231114.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/11/14/2023111409342985617.jpg,中老铁路开行北京至万象跨境旅游专列,663,中老铁路开通近两年来，跨境客运列车辐射范围不断扩大，11月13日，北京至万象旅游专列正式发车。,2023/11/14 9:36,https://news.cctv.com/2023/11/14/ARTI1XRipnYYGEGfCiGmOdKX231114.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/11/14/2023111409313230867.jpg,国家卫生健康委：呼吸道疾病进入高发季节各地要坚持多病同防同治,664,国家卫生健康委11月13日举行新闻发布会，介绍冬季呼吸道疾病防治有关情况,2023/11/14 9:33,https://news.cctv.com/2023/11/14/ARTIPfjVAcBjbn14pqVGtrCF231114.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/14/2023111409291087737.jpg,国家药监局发布用药提示,665,11月13日，由国家药监局主办的2023年“全国安全用药月”活动在北京启动，主题是“安全用药健康为民”。活动期间发布了用药提示，专家针对秋冬季常见疾病，作出针对性解读。,2023/11/14 9:30,https://news.cctv.com/2023/11/14/ARTITxxrPjqEAmFCFTtIknPt231114.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/14/2023111409145339051.jpg,习语品读 | “一副药方不可能包治百病”,666,党的十八大以来，习近平总书记发表的一系列重要讲话和重要文章，风格鲜明、思想深邃、内涵深刻，用历史映照现实、远观未来，闪耀着马克思主义的真理光芒。这些重要讲话和文章中充满魅力的语言，是习近平总书记执政理念的真实写照，也是他人格魅力的生动体现。央视网《天天学习》栏目推出“习语品读”系列，以“新闻漫画+文字品读”的形式，带您从不同维度感悟习近平总书记的语言魅力。,2023/11/14 9:15,https://news.cctv.com/2023/11/14/ARTISZxq29dcT2cKfls7wgcc231113.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/14/2023111408015641479.jpeg,大国来信丨鼓岭故事,667,今天的《大国来信》讲述的就是“鼓岭之友”传承友谊佳话的故事。,2023/11/14 8:21,https://news.cctv.com/2023/11/14/ARTIUv2Rcihv6EdQYEYrj4Yn231114.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/11/14/2023111408000270971.jpg,时政微观察丨以中国式现代化推动亚太繁荣全球发展,668,新时代新征程，中国将继续与亚太携手、与世界同行，为推动构建人类命运共同体、建设一个更加美好的世界贡献中国智慧和中国力量。,2023/11/14 8:00,https://news.cctv.com/2023/11/14/ARTI17SEhg0FDXVYfAKcXCM3231114.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/14/2023111407251914980.jpg,我国经济总体回升向好 高质量发展扎实推进,669,风雨中发展壮大的中国经济，定将无惧风雨向前进。,2023/11/14 7:26,https://news.cctv.com/2023/11/14/ARTIdsCCG2RXUu6irhFYGK0s231114.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/13/2023111323101327383.jpg,向达·芬奇提案 | 95岁中国美院努力重建21世纪的天人之际,677,近日，“向达·芬奇提案——上海科技艺术大展暨第七届国际跨媒体艺术节”于上海张江科学会堂盛大亮相，其全新驱动开放界面，通过创作、论坛和展演等多元路径汇聚创造性能量，邀请达·芬奇共同思考艺术与科技背后的人类时代命题。,2023/11/13 23:12,https://news.cctv.com/2023/11/13/ARTIbRW3GEz46XwPNAjJiBnC231113.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/13/2023111320134221716.png,国家卫生健康委：呼吸道疾病进入高发季节 各地要坚持多病同防同治,679,国家卫生健康委今天（11月13日）举行新闻发布会，介绍冬季呼吸道疾病防治有关情况。,2023/11/13 20:15,https://news.cctv.com/2023/11/13/ARTIK9bkEyZ1O0VG0SmjUcqU231113.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/13/2023111320062859704.png,浙江推动传统村落优势互补联动发展,680,浙江的国家级传统村落数量位居全国前列。近几年，当地在加大保护力度的同时，还积极打造从单个传统村落保护发展到多个传统村落联动保护发展的模式，率先探索出以传统村落保护利用为特色的乡村振兴新路子。,2023/11/13 20:14,https://news.cctv.com/2023/11/13/ARTItVe5OCFg8847eU5fos8I231113.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/13/2023111320005562796.png,依托口岸聚产业 新疆经济迈上新台阶,681,新疆现有经国务院批准的对外开放口岸18个，依托口岸优势，畅达通道、聚集产业，新疆正努力打造成为亚欧“黄金通道”和我国向西开放的桥头堡。,2023/11/13 20:14,https://news.cctv.com/2023/11/13/ARTIgDaW3GkxmFvkKgL7kRtf231113.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/13/2023111319514344773.png,【新时代新征程新伟业——实干笃行】数字经济助力贵州高质量发展,682,贵州在实施数字经济战略上抢新机，抓牢“算力”这一独特优势资源，加快培育大数据产业，持续推动数字化与实体经济深度融合，以数字技术赋能高质量发展。,2023/11/13 20:14,https://news.cctv.com/2023/11/13/ARTI6RjJhYkMBspvKfbbmC5z231113.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/11/13/2023111319311843711.jpg,各行各业“攥指成拳”合力致远 激发中国经济增长新动能,683,今天（11月13日）的《数说经济》关注制造业、农业、金融、经济、重大工程等相关领域出现了若干利好消息。我国制造业正加速转型升级，释放出更多的增长动能；农业方面再迎丰收喜讯，全年粮食产量有望创新高；金融持续增强对实体经济支持力度，10月对实体经济发放的人民币贷款增加4837亿元。,2023/11/13 20:09,https://news.cctv.com/2023/11/13/ARTIKiveADYlJ5qG9DfQKyDm231113.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/11/13/2023111319492233290.jpg,（人权行动看中国）锡林郭勒草原新牧人：养殖无人化，收入多元化，生活现代化,685,近日，内蒙古锡林郭勒草原迎来了一场大雪，银装素裹之下的茫茫雪原静谧安然，但阿拉腾巴特尔和草原上所有牧民们一样，都在热火朝天地为过冬做着准备。,2023/11/13 19:55,https://news.cctv.com/2023/11/13/ARTIEsBOn70xhoOMpoxVGBdx231113.shtml
https://p4.img.cctvpic.com/photoworkspace/2023/11/13/2023111319462781975.jpg,国际青年中国行：在安徽感受科技与自然和谐共生,686,11月9日至12日，2023年“国际青年中国行”来到安徽省，来自10个国家的十几名青年在这里探寻徽风皖韵的独特魅力，感受江淮大地涌动的科技创新活力，领略安徽科技与自然和谐共生新图景。,2023/11/13 19:55,https://news.cctv.com/2023/11/13/ARTIlco23A5u9gRSZFJmrE0g231113.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/13/2023111319432772046.png,学习进行时丨历次APEC会议上 习近平主席高瞻远瞩 倡导携手构建亚太命运共同体,688,历次APEC会议上，习近平主席高瞻远瞩，倡导携手构建亚太命运共同体。,2023/11/13 19:54,https://news.cctv.com/2023/11/13/ARTIopLFmiE3LqE70jz3nZpj231113.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/13/2023111319464989240.png,我国制造业转型升级持续提速,690,今年以来，我国加大技改投入，推动传统制造业加快转型，同时，积极培育战略性新兴产业，形成更多先进制造业产业集群。,2023/11/13 19:53,https://news.cctv.com/2023/11/13/ARTIXv48O9xpVOVIzgkqDvfH231113.shtml
https://p3.img.cctvpic.com/photoworkspace/2023/11/13/2023111319342961074.png,【学思想 强党性 重实践 建新功】真抓实干 推动第二批主题教育落实落细,691,第二批学习贯彻习近平新时代中国特色社会主义思想主题教育开展以来，各地真抓实干、务求实效，不断推动主题教育落实落细。,2023/11/13 19:52,https://news.cctv.com/2023/11/13/ARTIyU3MFW8M4wMWAhctA6hL231113.shtml
https://p5.img.cctvpic.com/photoworkspace/2023/11/13/2023111319263794509.png,构筑民间纽带 推动中美关系健康稳定发展,693,11月3日，第五届中美友城大会在江苏苏州举行。习近平主席向大会致信指出，中美关系基础在民间，力量源泉在人民友好。希望与会各方共同为推动中美关系健康稳定发展、增进两国人民福祉发挥更大作用。各界人士表示，要为中美两国友好作出贡献。,2023/11/13 19:38,https://news.cctv.com/2023/11/13/ARTIyvxuLgTDCv3CsaF2HXdJ231113.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/13/2023111318354436494.jpg,大美山河五彩斑斓如诗如画 生态图景和谐灵动跃然眼前,697,这两天，位于陕西榆林的河口天鹅自然保护地迎来了大批南迁的候鸟。它们成群结伴，在水中嬉戏觅食。这批候鸟以白天鹅、赤麻鸭、白鹭等为主，数量约1万只。其中，国家二级重点保护鸟类白天鹅约有300只。,2023/11/13 18:55,https://news.cctv.com/2023/11/13/ARTIfEXA7bS4SgrneJmsb0J9231113.shtml
https://p1.img.cctvpic.com/photoworkspace/2023/11/13/2023111318531218176.jpg,底盘稳、韧性足 中国经济发展动能强劲跑出“加速度”,698,眼下，全国秋收进度已过九成半。从东北平原到中原大地，从西南山区到鱼米之乡，秋粮正陆续收储入仓。我国秋粮增产已成定局，全年粮食产量有望再创新高，连续9年保持在1.3万亿斤以上。,2023/11/13 18:55,https://news.cctv.com/2023/11/13/ARTIiw0C844RZiSS75yZ1ynF231113.shtml
https://p2.img.cctvpic.com/photoworkspace/2023/11/13/2023111318334848944.jpg,（走进口岸看新疆）广东援疆十三年 粤新共拓国际经贸新篇,699,广东启动新一轮援疆工作13年，投入逾340多亿元(人民币，下同)推进民生援疆、产业援疆、智力援疆、文化润疆，结出丰硕成果。连日来，记者随“四季看新疆”之“走进口岸看新疆”主题采访团，走访广东援疆受援地喀什了解到，创新援疆模式让粤新两地携手共拓国际经贸“朋友圈”。,2023/11/13 18:39,https://news.cctv.com/2023/11/13/ARTIOYsWgh3lFcwSHsDYgKPT231113.shtml
